order_date,ship_date,ship_mode,segment,city,state,region,category,sub-category,product_name,sales,order_year,order_month,order_day,shipping_time,category_avg_sales,day_of_week,is_weekend,month,year,quarter,is_month_start,is_month_end,log_sales,region_avg_sales,city_order_count,product_name_length,shipping_days
2017-10-14,2017-10-20,Standard Class,Consumer,Jacksonville,North Carolina,South,Office Supplies,Supplies,Staple remover,12.768,2017,10,14,6 days,119.38100084616687,5,1,10,2017,4,0,0,2.6223470589092384,243.52406695869837,125,14,6
2017-10-14,2017-10-20,Standard Class,Consumer,Jacksonville,North Carolina,South,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",35.008,2017,10,14,6 days,119.38100084616687,5,1,10,2017,4,0,0,3.5837411359906315,243.52406695869837,125,82,6
2017-10-14,2017-10-20,Standard Class,Consumer,Jacksonville,North Carolina,South,Office Supplies,Paper,Xerox 1916,39.152,2017,10,14,6 days,119.38100084616687,5,1,10,2017,4,0,0,3.6926722523526325,243.52406695869837,125,10,6
2016-11-12,2016-11-19,Standard Class,Corporate,Plantation,Florida,South,Office Supplies,Art,Newell 317,11.76,2016,11,12,7 days,119.38100084616687,5,1,11,2016,4,0,0,2.546315277916644,243.52406695869837,11,10,7
2016-11-12,2016-11-19,Standard Class,Corporate,Plantation,Florida,South,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,5.238,2016,11,12,7 days,119.38100084616687,5,1,11,2016,4,0,0,1.8306596181856116,243.52406695869837,11,59,7
2016-11-12,2016-11-19,Standard Class,Corporate,Plantation,Florida,South,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",4.662,2016,11,12,7 days,119.38100084616687,5,1,11,2016,4,0,0,1.7337771866897078,243.52406695869837,11,26,7
2016-11-12,2016-11-19,Standard Class,Corporate,Plantation,Florida,South,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",523.92,2016,11,12,7 days,350.687146701974,5,1,11,2016,4,0,0,6.2632458700280855,243.52406695869837,11,69,7
2016-11-12,2016-11-19,Standard Class,Corporate,Plantation,Florida,South,Technology,Phones,VTech DS6151,100.792,2016,11,12,7 days,456.40147435190295,5,1,11,2016,4,0,0,4.622931515566734,243.52406695869837,11,12,7
2016-11-12,2016-11-19,Standard Class,Corporate,Plantation,Florida,South,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",146.136,2016,11,12,7 days,350.687146701974,5,1,11,2016,4,0,0,4.991357329140716,243.52406695869837,11,42,7
2018-03-05,2018-03-05,Same Day,Consumer,Milwaukee,Wisconsin,Central,Office Supplies,Labels,Avery 515,25.06,2018,3,5,0 days,119.38100084616687,0,0,3,2018,1,0,0,3.260401571696699,216.35788897672376,40,9,0
2016-11-05,2016-11-09,Standard Class,Consumer,Quincy,Illinois,Central,Office Supplies,Labels,Avery 476,19.824,2016,11,5,4 days,119.38100084616687,5,1,11,2016,4,0,0,3.0361061676922643,216.35788897672376,20,9,4
2017-07-08,2017-07-08,Same Day,Consumer,Jacksonville,Florida,South,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,823.96,2017,7,8,0 days,456.40147435190295,5,1,7,2017,3,0,0,6.715334900310768,243.52406695869837,125,40,0
2017-07-08,2017-07-08,Same Day,Consumer,Jacksonville,Florida,South,Office Supplies,Paper,Xerox 1921,15.984,2017,7,8,0 days,119.38100084616687,5,1,7,2017,3,0,0,2.832271724400955,243.52406695869837,125,10,0
2016-09-15,2016-09-19,Standard Class,Consumer,Mobile,Alabama,South,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,801.96,2016,9,15,4 days,350.687146701974,3,0,9,2016,3,0,0,6.688304899505545,243.52406695869837,11,45,4
2016-09-15,2016-09-19,Standard Class,Consumer,Mobile,Alabama,South,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,59.97,2016,9,15,4 days,456.40147435190295,3,0,9,2016,3,0,0,4.110381939919725,243.52406695869837,11,55,4
2016-09-15,2016-09-19,Standard Class,Consumer,Mobile,Alabama,South,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",1056.86,2016,9,15,4 days,350.687146701974,3,0,9,2016,3,0,0,6.964003278520724,243.52406695869837,11,45,4
2018-10-09,2018-10-14,Standard Class,Consumer,New York City,New York,East,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,12.816,2018,10,9,5 days,119.38100084616687,1,0,10,2018,4,0,0,2.6258273408443777,240.3869806034483,891,39,5
2018-10-09,2018-10-14,Standard Class,Consumer,New York City,New York,East,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",314.352,2018,10,9,5 days,350.687146701974,1,0,10,2018,4,0,0,5.753689475249054,240.3869806034483,891,45,5
2018-10-09,2018-10-14,Standard Class,Consumer,New York City,New York,East,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",18.98,2018,10,9,5 days,119.38100084616687,1,0,10,2018,4,0,0,2.9947317732204075,240.3869806034483,891,61,5
2018-10-09,2018-10-14,Standard Class,Consumer,New York City,New York,East,Office Supplies,Binders,Durable Pressboard Binders,18.24,2018,10,9,5 days,119.38100084616687,1,0,10,2018,4,0,0,2.9569914452375605,240.3869806034483,891,26,5
2016-09-14,2016-09-18,Standard Class,Consumer,New York City,New York,East,Office Supplies,Storage,Economy Rollaway Files,991.2,2016,9,14,4 days,119.38100084616687,2,0,9,2016,3,0,0,6.899924699866949,240.3869806034483,891,22,4
2016-09-14,2016-09-18,Standard Class,Consumer,New York City,New York,East,Technology,Copiers,Sharp 1540cs Digital Laser Copier,879.984,2016,9,14,4 days,456.40147435190295,2,0,9,2016,3,0,0,6.781039464590787,240.3869806034483,891,33,4
2016-09-14,2016-09-18,Standard Class,Consumer,New York City,New York,East,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,12.96,2016,9,14,4 days,119.38100084616687,2,0,9,2016,3,0,0,2.6361960973342264,240.3869806034483,891,39,4
2015-10-07,2015-10-12,Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",107.44,2015,10,7,5 days,119.38100084616687,2,0,10,2015,4,0,0,4.686197024630465,216.35788897672376,156,44,5
2018-05-07,2018-05-11,Standard Class,Corporate,Detroit,Michigan,Central,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1458.65,2018,5,7,4 days,350.687146701974,0,0,5,2018,2,0,0,7.285951959936107,216.35788897672376,115,58,4
2018-05-07,2018-05-11,Standard Class,Corporate,Detroit,Michigan,Central,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,26.64,2018,5,7,4 days,350.687146701974,0,0,5,2018,2,0,0,3.319263998899469,216.35788897672376,115,60,4
2018-05-07,2018-05-11,Standard Class,Corporate,Detroit,Michigan,Central,Furniture,Chairs,Safco Contoured Stacking Chairs,476.8,2018,5,7,4 days,350.687146701974,0,0,5,2018,2,0,0,6.169192234891709,216.35788897672376,115,31,4
2018-05-07,2018-05-11,Standard Class,Corporate,Detroit,Michigan,Central,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,87.444,2018,5,7,4 days,119.38100084616687,0,0,5,2018,2,0,0,4.482369583369909,216.35788897672376,115,56,4
2016-11-14,2016-11-19,Standard Class,Consumer,Dover,Delaware,East,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",76.14,2016,11,14,5 days,350.687146701974,0,0,11,2016,4,0,0,4.345621952780082,240.3869806034483,19,45,5
2016-11-14,2016-11-19,Standard Class,Consumer,Dover,Delaware,East,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",19.96,2016,11,14,5 days,119.38100084616687,0,0,11,2016,4,0,0,3.0426158594528414,240.3869806034483,19,58,5
2015-11-24,2015-11-24,Same Day,Corporate,Columbus,Ohio,East,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),1049.97,2015,11,24,0 days,456.40147435190295,1,0,11,2015,4,0,0,6.957468826225979,240.3869806034483,220,52,0
2015-11-24,2015-11-24,Same Day,Corporate,Columbus,Ohio,East,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,611.058,2015,11,24,0 days,350.687146701974,1,0,11,2015,4,0,0,6.416827049263646,240.3869806034483,220,41,0
2015-04-08,2015-04-15,Standard Class,Corporate,Glendale,Arizona,West,Office Supplies,Fasteners,Binder Clips by OIC,2.368,2015,4,8,7 days,119.38100084616687,2,0,4,2015,2,0,0,1.2143190963800803,226.18461289808917,23,19,7
2015-04-08,2015-04-15,Standard Class,Corporate,Glendale,Arizona,West,Office Supplies,Paper,Things To Do Today Spiral Book,19.008,2015,4,8,7 days,119.38100084616687,2,0,4,2015,2,0,0,2.996132193575318,226.18461289808917,23,30,7
2015-07-26,2015-08-02,Standard Class,Consumer,North Las Vegas,Nevada,West,Technology,Phones,Apple iPhone 5S,911.984,2015,7,26,7 days,456.40147435190295,6,1,7,2015,3,0,0,6.81671835579738,226.18461289808917,16,15,7
2015-07-26,2015-08-02,Standard Class,Consumer,North Las Vegas,Nevada,West,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,674.352,2015,7,26,7 days,350.687146701974,6,1,7,2015,3,0,0,6.5152340364297965,226.18461289808917,16,57,7
2015-07-26,2015-08-02,Standard Class,Consumer,North Las Vegas,Nevada,West,Furniture,Furnishings,Tensor Computer Mounted Lamp,134.01,2015,7,26,7 days,350.687146701974,6,1,7,2015,3,0,0,4.905348849769155,226.18461289808917,16,28,7
2015-07-26,2015-08-02,Standard Class,Consumer,North Las Vegas,Nevada,West,Technology,Accessories,Logitech Illuminated Ultrathin Keyboard with Backlighting,170.97,2015,7,26,7 days,456.40147435190295,6,1,7,2015,3,0,0,5.147320042996108,226.18461289808917,16,57,7
2015-06-08,2015-06-12,Standard Class,Corporate,Bristol,Tennessee,South,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",170.352,2015,6,8,4 days,350.687146701974,0,0,6,2015,2,0,0,5.1437199202688415,243.52406695869837,13,42,4
2015-10-28,2015-10-31,First Class,Corporate,Los Angeles,California,West,Office Supplies,Binders,Avery Non-Stick Binders,7.184,2015,10,28,3 days,119.38100084616687,2,0,10,2015,4,0,0,2.1021810286493254,226.18461289808917,728,23,3
2015-10-28,2015-10-31,First Class,Corporate,Los Angeles,California,West,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,6.28,2015,10,28,3 days,119.38100084616687,2,0,10,2015,4,0,0,1.9851308622085946,226.18461289808917,728,51,3
2015-10-28,2015-10-31,First Class,Corporate,Los Angeles,California,West,Office Supplies,Supplies,Premier Automatic Letter Opener,480.74,2015,10,28,3 days,119.38100084616687,2,0,10,2015,4,0,0,6.177404549424647,226.18461289808917,728,31,3
2015-10-28,2015-10-31,First Class,Corporate,Los Angeles,California,West,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,616.998,2015,10,28,3 days,350.687146701974,2,0,10,2015,4,0,0,6.4264852212065,226.18461289808917,728,46,3
2015-10-28,2015-10-31,First Class,Corporate,Los Angeles,California,West,Office Supplies,Storage,Eldon Portable Mobile Manager,141.4,2015,10,28,3 days,119.38100084616687,2,0,10,2015,4,0,0,4.958639998977875,226.18461289808917,728,29,3
2018-11-25,2018-11-27,Second Class,Home Office,Canton,Michigan,Central,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,501.81,2018,11,25,2 days,119.38100084616687,6,1,11,2018,4,0,0,6.220212365142023,216.35788897672376,3,74,2
2018-09-22,2018-09-23,First Class,Consumer,Fayetteville,Arkansas,South,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,691.96,2018,9,22,1 days,119.38100084616687,5,1,9,2018,3,0,0,6.540972277466317,243.52406695869837,41,47,1
2018-09-22,2018-09-23,First Class,Consumer,Fayetteville,Arkansas,South,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",34.95,2018,9,22,1 days,456.40147435190295,5,1,9,2018,3,0,0,3.5821290841670557,243.52406695869837,41,62,1
2016-12-04,2016-12-09,Standard Class,Corporate,Springfield,Missouri,Central,Office Supplies,Paper,Xerox 1881,85.96,2016,12,4,5 days,119.38100084616687,6,1,12,2016,4,0,0,4.465448242812954,216.35788897672376,161,10,5
2016-09-21,2016-09-21,Same Day,Home Office,Quincy,Massachusetts,East,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",85.3,2016,9,21,0 days,350.687146701974,2,0,9,2016,3,0,0,4.457829598089382,240.3869806034483,20,73,0
2018-11-26,2018-11-29,First Class,Consumer,Rockford,Illinois,Central,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,33.568,2018,11,26,3 days,119.38100084616687,0,0,11,2018,4,0,0,3.542928398629632,216.35788897672376,11,58,3
2018-06-06,2018-06-10,Standard Class,Home Office,San Francisco,California,West,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",4.95,2018,6,6,4 days,350.687146701974,2,0,6,2018,2,0,0,1.7833912195575383,226.18461289808917,500,39,4
2018-06-06,2018-06-10,Standard Class,Home Office,San Francisco,California,West,Office Supplies,Storage,Sterilite Show Offs Storage Containers,26.4,2018,6,6,4 days,119.38100084616687,2,0,6,2018,2,0,0,3.3105430133940246,226.18461289808917,500,38,4
2018-10-23,2018-10-28,Second Class,Consumer,San Antonio,Texas,Central,Office Supplies,Binders,Storex Dura Pro Binders,3.564,2018,10,23,5 days,119.38100084616687,1,0,10,2018,4,0,0,1.5181994319998293,216.35788897672376,59,23,5
2018-10-23,2018-10-28,Second Class,Consumer,San Antonio,Texas,Central,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,823.96,2018,10,23,5 days,456.40147435190295,1,0,10,2018,4,0,0,6.715334900310768,216.35788897672376,59,40,5
2018-10-23,2018-10-28,Second Class,Consumer,San Antonio,Texas,Central,Office Supplies,Art,Newell 320,10.272,2018,10,23,5 days,119.38100084616687,1,0,10,2018,4,0,0,2.422321774596379,216.35788897672376,59,10,5
2015-12-20,2015-12-20,Same Day,Consumer,Thornton,Colorado,West,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,447.944,2015,12,20,0 days,456.40147435190295,6,1,12,2015,4,0,0,6.106898158360305,226.18461289808917,10,69,0
2018-02-17,2018-02-22,Standard Class,Home Office,Chicago,Illinois,Central,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",480.96,2018,2,17,5 days,350.687146701974,5,1,2,2018,1,0,0,6.1778611230550755,216.35788897672376,308,52,5
2018-02-17,2018-02-22,Standard Class,Home Office,Chicago,Illinois,Central,Technology,Phones,LG Exalt,124.792,2018,2,17,5 days,456.40147435190295,5,1,2,2018,1,0,0,4.83462974923945,216.35788897672376,308,8,5
2015-05-03,2015-05-10,Standard Class,Consumer,Yonkers,New York,East,Office Supplies,Binders,GBC Poly Designer Binding Covers,40.176,2015,5,3,7 days,119.38100084616687,6,1,5,2015,2,0,0,3.7178555623504534,240.3869806034483,15,32,7
2015-05-03,2015-05-10,Standard Class,Consumer,Yonkers,New York,East,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",10.896,2015,5,3,7 days,119.38100084616687,6,1,5,2015,2,0,0,2.476202209157854,240.3869806034483,15,32,7
2018-10-17,2018-10-19,Second Class,Consumer,San Diego,California,West,Office Supplies,Art,Economy #2 Pencils,10.64,2018,10,17,2 days,119.38100084616687,2,0,10,2018,4,0,0,2.454447442303292,226.18461289808917,170,18,2
2016-11-28,2016-12-03,Standard Class,Consumer,Champaign,Illinois,Central,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",151.96,2016,11,28,5 days,350.687146701974,0,0,11,2016,4,0,0,5.030176449303092,216.35788897672376,1,38,5
2015-07-27,2015-07-29,Second Class,Consumer,San Francisco,California,West,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238.0,2015,7,27,2 days,456.40147435190295,0,0,7,2015,3,0,0,5.476463551931511,226.18461289808917,500,53,2
2018-04-23,2018-04-25,Second Class,Consumer,Lawrence,Indiana,Central,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",155.34,2018,4,23,2 days,456.40147435190295,0,0,4,2018,2,0,0,5.052033122792184,216.35788897672376,44,50,2
2016-10-23,2016-10-27,Second Class,Consumer,San Diego,California,West,Technology,Accessories,Maxell DVD-RAM Discs,148.32,2016,10,23,4 days,456.40147435190295,6,1,10,2016,4,0,0,5.006091654046383,226.18461289808917,170,20,4
2016-10-23,2016-10-27,Second Class,Consumer,San Diego,California,West,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",240.784,2016,10,23,4 days,350.687146701974,6,1,10,2016,4,0,0,5.488044765602584,226.18461289808917,170,45,4
2016-10-23,2016-10-27,Second Class,Consumer,San Diego,California,West,Furniture,Chairs,Global Chrome Stack Chair,191.968,2016,10,23,4 days,350.687146701974,6,1,10,2016,4,0,0,5.2625243720492225,226.18461289808917,170,25,4
2016-10-23,2016-10-27,Second Class,Consumer,San Diego,California,West,Office Supplies,Paper,Xerox 196,11.56,2016,10,23,4 days,119.38100084616687,6,1,10,2016,4,0,0,2.5305171610400525,226.18461289808917,170,9,4
2016-10-23,2016-10-27,Second Class,Consumer,San Diego,California,West,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",11.8,2016,10,23,4 days,119.38100084616687,6,1,10,2016,4,0,0,2.5494451709255714,226.18461289808917,170,39,4
2016-10-23,2016-10-27,Second Class,Consumer,San Diego,California,West,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,842.352,2016,10,23,4 days,350.687146701974,6,1,10,2016,4,0,0,6.737384427195846,226.18461289808917,170,90,4
2017-09-05,2017-09-07,Second Class,Consumer,Johnson City,Tennessee,South,Office Supplies,Envelopes,Staple envelope,23.472,2017,9,5,2 days,119.38100084616687,1,0,9,2017,3,0,0,3.1975296068486023,243.52406695869837,12,15,2
2017-09-05,2017-09-07,Second Class,Consumer,Johnson City,Tennessee,South,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",86.058,2017,9,5,2 days,119.38100084616687,1,0,9,2017,3,0,0,4.466574563197744,243.52406695869837,12,54,2
2017-09-05,2017-09-07,Second Class,Consumer,Johnson City,Tennessee,South,Technology,Phones,Nortel Networks T7316 E Nt8 B27,108.784,2017,9,5,2 days,456.40147435190295,1,0,9,2017,3,0,0,4.698514798967332,243.52406695869837,12,31,2
2017-09-05,2017-09-07,Second Class,Consumer,Johnson City,Tennessee,South,Office Supplies,Paper,Xerox 1971,10.272,2017,9,5,2 days,119.38100084616687,1,0,9,2017,3,0,0,2.422321774596379,243.52406695869837,12,10,2
2017-10-28,2017-11-02,Standard Class,Consumer,Tampa,Florida,South,Office Supplies,Binders,Canvas Sectional Post Binders,38.19,2017,10,28,5 days,119.38100084616687,5,1,10,2017,4,0,0,3.66842161221154,243.52406695869837,36,29,5
2015-04-05,2015-04-07,First Class,Corporate,Decatur,Illinois,Central,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",49.632,2015,4,5,2 days,119.38100084616687,6,1,4,2015,2,0,0,3.9245837874730043,216.35788897672376,32,52,2
2015-04-05,2015-04-07,First Class,Corporate,Decatur,Illinois,Central,Office Supplies,Storage,Adjustable Personal File Tote,52.096,2015,4,5,2 days,119.38100084616687,6,1,4,2015,2,0,0,3.9721015958436237,216.35788897672376,32,29,2
2016-06-15,2016-06-20,Standard Class,Consumer,Gilbert,Arizona,West,Office Supplies,Paper,Xerox 1895,9.568,2016,6,15,5 days,119.38100084616687,2,0,6,2016,2,0,0,2.357830567220024,226.18461289808917,15,10,5
2016-06-15,2016-06-20,Standard Class,Consumer,Gilbert,Arizona,West,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",82.368,2016,6,15,5 days,119.38100084616687,2,0,6,2016,2,0,0,4.423264542690126,226.18461289808917,15,40,5
2016-06-15,2016-06-20,Standard Class,Consumer,Gilbert,Arizona,West,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",364.704,2016,6,15,5 days,350.687146701974,2,0,6,2016,2,0,0,5.90182426302278,226.18461289808917,15,38,5
2016-06-15,2016-06-20,Standard Class,Consumer,Gilbert,Arizona,West,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",40.256,2016,6,15,5 days,350.687146701974,2,0,6,2016,2,0,0,3.719796556748658,226.18461289808917,15,43,5
2015-07-05,2015-07-12,Standard Class,Corporate,Knoxville,Tennessee,South,Office Supplies,Art,Newell 322,4.368,2015,7,5,7 days,119.38100084616687,6,1,7,2015,3,0,0,1.6804553996693807,243.52406695869837,24,10,7
2018-01-29,2018-02-02,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",12.128,2018,1,29,4 days,119.38100084616687,0,0,1,2018,1,0,0,2.5747473537877896,216.35788897672376,308,58,4
2017-03-03,2017-03-08,Second Class,Consumer,Bloomington,Indiana,Central,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,134.85,2017,3,3,5 days,456.40147435190295,4,0,3,2017,1,0,0,4.911551335872357,216.35788897672376,15,46,5
2015-06-02,2015-06-06,Standard Class,Consumer,Roswell,Georgia,South,Office Supplies,Art,"Sanford Colorific Scented Colored Pencils, 12/Pack",8.56,2015,6,2,4 days,119.38100084616687,1,0,6,2015,2,0,0,2.25758772706331,243.52406695869837,18,50,4
2015-06-02,2015-06-06,Standard Class,Consumer,Roswell,Georgia,South,Technology,Phones,Mophie Juice Pack Helium for iPhone,239.97,2015,6,2,4 days,456.40147435190295,1,0,6,2015,2,0,0,5.484672444414411,243.52406695869837,18,35,4
2015-06-02,2015-06-06,Standard Class,Consumer,Roswell,Georgia,South,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",356.94,2015,6,2,4 days,119.38100084616687,1,0,6,2015,2,0,0,5.880365374589262,243.52406695869837,18,30,4
2017-11-24,2017-11-30,Standard Class,Corporate,Los Angeles,California,West,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9,2017,11,24,6 days,456.40147435190295,4,0,11,2017,4,0,0,6.493602542476407,226.18461289808917,728,66,6
2017-11-24,2017-11-30,Standard Class,Corporate,Los Angeles,California,West,Furniture,Chairs,Global Leather Executive Chair,1684.752,2017,11,24,6 days,350.687146701974,4,0,11,2017,4,0,0,7.42996703402953,226.18461289808917,728,30,6
2017-11-24,2017-11-30,Standard Class,Corporate,Los Angeles,California,West,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,559.92,2017,11,24,6 days,456.40147435190295,4,0,11,2017,4,0,0,6.32957829285845,226.18461289808917,728,63,6
2017-11-10,2017-11-14,Standard Class,Consumer,Houston,Texas,Central,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,279.944,2017,11,10,4 days,456.40147435190295,4,0,11,2017,4,0,0,5.638155361216975,216.35788897672376,374,63,4
2015-11-22,2015-11-28,Standard Class,Home Office,Bolingbrook,Illinois,Central,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",9.98,2015,11,22,6 days,119.38100084616687,6,1,11,2015,4,0,0,2.3960754360813845,216.35788897672376,6,58,6
2018-05-01,2018-05-05,Standard Class,Home Office,Texarkana,Arkansas,South,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",48.9,2018,5,1,4 days,456.40147435190295,1,0,5,2018,2,1,0,3.910021002757473,243.52406695869837,2,29,4
2018-12-07,2018-12-12,Standard Class,Corporate,San Antonio,Texas,Central,Office Supplies,Fasteners,Binder Clips by OIC,3.552,2018,12,7,5 days,119.38100084616687,4,0,12,2018,4,0,0,1.5155666968240298,216.35788897672376,59,19,5
2018-12-07,2018-12-12,Standard Class,Corporate,San Antonio,Texas,Central,Office Supplies,Paper,Xerox 1995,15.552,2018,12,7,5 days,119.38100084616687,4,0,12,2018,4,0,0,2.8065069404432417,216.35788897672376,59,10,5
2018-11-30,2018-12-04,Standard Class,Consumer,Edinburg,Texas,Central,Office Supplies,Fasteners,Binder Clips by OIC,2.368,2018,11,30,4 days,119.38100084616687,4,0,11,2018,4,0,1,1.2143190963800803,216.35788897672376,3,19,4
2018-12-07,2018-12-09,First Class,Consumer,Toledo,Ohio,East,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,127.984,2018,12,7,2 days,456.40147435190295,4,0,12,2018,4,0,0,4.859688365661438,240.3869806034483,31,35,2
2016-01-03,2016-01-08,Standard Class,Corporate,Baytown,Texas,Central,Office Supplies,Paper,Xerox 21,10.368,2016,1,3,5 days,119.38100084616687,6,1,1,2016,1,0,0,2.4308023907947995,216.35788897672376,1,8,5
2016-11-14,2016-11-20,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,47.984,2016,11,14,6 days,456.40147435190295,0,0,11,2016,4,0,0,3.8914937141756534,240.3869806034483,532,54,6
2016-10-02,2016-10-07,Second Class,Home Office,Los Angeles,California,West,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,270.34,2016,10,2,5 days,119.38100084616687,6,1,10,2016,4,0,0,5.603372647057163,226.18461289808917,728,69,5
2016-04-05,2016-04-10,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,98.112,2016,4,5,5 days,119.38100084616687,1,0,4,2016,2,0,0,4.5962505238134375,240.3869806034483,532,32,5
2016-04-05,2016-04-10,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Fellowes High-Stak Drawer Files,563.808,2016,4,5,5 days,119.38100084616687,1,0,4,2016,2,0,0,6.336485850384668,240.3869806034483,532,31,5
2016-04-05,2016-04-10,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Cardinal Slant-D Ring Binders,10.428,2016,4,5,5 days,119.38100084616687,1,0,4,2016,2,0,0,2.436066484368527,240.3869806034483,532,29,5
2016-04-05,2016-04-10,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,547.136,2016,4,5,5 days,350.687146701974,1,0,4,2016,2,0,0,6.306523431340131,240.3869806034483,532,36,5
2016-04-05,2016-04-10,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,14.85,2016,4,5,5 days,456.40147435190295,1,0,4,2016,2,0,0,2.7631695003232895,240.3869806034483,532,70,5
2016-04-05,2016-04-10,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Technology,Phones,Speck Products Candyshell Flip Case,41.988,2016,4,5,5 days,456.40147435190295,1,0,4,2016,2,0,0,3.760921006978907,240.3869806034483,532,35,5
2016-04-05,2016-04-10,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",7.584,2016,4,5,5 days,350.687146701974,1,0,4,2016,2,0,0,2.1499000053283974,240.3869806034483,532,46,5
